,gs,blk,Ratio,Spread
38,362.3299865722656,822.4099731445312,2.2697817007218752,-82.52052766746418
39,363.05999755859375,822.9600219726562,2.26673284720617,-81.57574505635442
40,363.9800109863281,819.0399780273438,2.250233401026269,-75.77180481077822
41,364.5899963378906,817.6699829101562,2.2427109660802795,-73.1527527642222
42,361.9599914550781,815.0850219726562,2.251864960809665,-75.95320938590656
43,361.4700012207031,815.4199829101562,2.2558441368756474,-77.29151523324946
44,361.1099853515625,810.8900146484375,2.2455485794971493,-73.49874552044808
45,360.8900146484375,808.1849975585938,2.239421886875675,-71.24415880617413
46,358.94000244140625,805.2899780273438,2.243522517830261,-72.34214706323642
47,364.82000732421875,800.1400146484375,2.1932459804413797,-55.151794804852315
48,363.260009765625,799.0999755859375,2.1998016685115327,-57.306136976866
49,364.989990234375,806.72998046875,2.2102797393175515,-61.39368942761722
50,365.5899963378906,810.260009765625,2.216307934795774,-63.6950961365237
51,367.0299987792969,810.5800170898438,2.208484373990539,-61.066434245754394
52,370.010009765625,816.0599975585938,2.2055078944364497,-60.444295438143385
53,367.5899963378906,809.8300170898438,2.2030795863809196,-59.16973649440807
54,367.79998779296875,817.7249755859375,2.2232871199719217,-66.63469895633203
55,368.04998779296875,819.9000244140625,2.2276865958633403,-68.29782691366528
56,364.3800048828125,817.2449951171875,2.2428371045771844,-73.15776100542324
57,367.07000732421875,819.35498046875,2.232149083608036,-69.75947278803856
58,369.3800048828125,819.9500122070312,2.219800750901945,-65.62436067943075
59,370.6099853515625,821.2550048828125,2.2159548780202614,-64.41074266473434
60,368.25,816.969970703125,2.2185199475984385,-64.95821150995799
61,370.05499267578125,811.72998046875,2.193538788922479,-56.022167586147916
62,368.57000732421875,808.3900146484375,2.1933146989286185,-55.72298174297519
63,367.95001220703125,806.739990234375,2.1925260591660303,-55.342511090021944
64,367.8299865722656,802.0,2.180355134918929,-50.84829536551318
65,367.3800048828125,804.0,2.18846967530653,-53.769715438733996
66,369.75,807.6400146484375,2.1842867198064573,-52.55673023051962
67,370.0299987792969,806.1199951171875,2.178526059445237,-50.463361823596514
68,374.05999755859375,822.0650024414062,2.19768221089355,-58.156207210264924
69,375.6400146484375,820.0,2.1829410287065403,-52.855829870863644
70,373.44000244140625,816.280029296875,2.1858398242297343,-53.64078782684281
71,372.4200134277344,815.135009765625,2.1887518940326673,-54.58438295190079
72,374.7149963378906,818.344970703125,2.1839130504539543,-53.09494529012271
73,374.5400085449219,819.1799926757812,2.187162850394205,-54.28828687619692
74,374.6300048828125,813.0,2.1701411777049557,-47.92401018577151
75,375.70001220703125,805.6024780273438,2.144270566548219,-38.33545188844458
76,375.82000732421875,803.7999877929688,2.1387897720398183,-36.28724963454407
77,377.0199890136719,804.72998046875,2.1344491112368265,-34.76005962472901
78,373.1600036621094,796.4099731445312,2.1342318719282365,-34.34408055017228
79,372.0675048828125,788.1553955078125,2.11831290065509,-28.326594619200122
80,371.1499938964844,779.5150146484375,2.1002695068502364,-21.56498585215364
81,370.3900146484375,777.8200073242188,2.100002636578907,-21.426175481710388
82,373.5,782.4199829101562,2.09483261823335,-19.657885430361247
83,373.8399963378906,781.4500122070312,2.090332815809059,-17.99170984180033
84,373.05999755859375,782.7150268554688,2.098094226070254,-20.85391510749467
85,369.80499267578125,781.0900268554688,2.112167337719729,-25.89413484365842
86,364.7099914550781,772.760009765625,2.1188342186145097,-27.997067600165437
87,362.989990234375,774.3400268554688,2.133226942030808,-33.099102780670464
88,363.1199951171875,772.3800048828125,2.127065474963853,-30.87287195674797
89,359.9200134277344,764.469970703125,2.1239996170888595,-29.51538742899116
90,362.1199951171875,764.5999755859375,2.111454727426751,-25.14052614304022
91,363.0299987792969,767.0700073242188,2.112965897869385,-25.747158412798385
92,361.9800109863281,765.489990234375,2.114730004423607,-26.317183984143966
93,358.3900146484375,759.0700073242188,2.1179998780625295,-27.248377279717133
94,358.9800109863281,759.3900146484375,2.1154103053313436,-26.360258847708096
95,360.29998779296875,760.3400268554688,2.1102971207769405,-24.607376349617525
96,364.3999938964844,779.9500122070312,2.1403677971207453,-35.821846922126255
97,363.6600036621094,781.8099975585938,2.1498377321829536,-39.19709805432352
98,363.1499938964844,780.40869140625,2.1489982225600834,-38.84013047530401
99,363.55999755859375,783.3699951171875,2.154719992237139,-40.96187645930205
100,364.4800109863281,781.2000122070312,2.143327449132278,-36.9079972488821
101,364.3550109863281,782.4299926757812,2.1474385395653055,-38.393938153027975
102,363.8800048828125,781.0,2.1463119421786336,-37.93660762981936
103,361.07501220703125,781.8300170898438,2.165284194857445,-44.510361892265436
104,360.42999267578125,779.7899780273438,2.1634991367901804,-43.79111867022628
105,358.07000732421875,780.4199829101562,2.1795178790373124,-49.25362657794993
106,357.5350036621094,780.22998046875,2.182247814835246,-50.15914229887902
107,360.3599853515625,785.739990234375,2.1804307419643645,-49.884483718761075
108,361.07000732421875,787.1199951171875,2.179965045976256,-49.81058833547955
109,359.989990234375,783.4099731445312,2.1761993233047523,-48.31209951923459
110,351.92999267578125,771.780029296875,2.1929930536153095,-53.186479546679024
111,352.1700134277344,773.5900268554688,2.196637979838139,-54.504990575881024
112,351.614990234375,774.4749755859375,2.2026221779387107,-56.52645113216646
113,350.30499267578125,770.760009765625,2.2002541381960508,-55.49394567557577
114,349.55999755859375,765.9400024414062,2.1911546166349263,-52.19945254786215
115,348.3671875,762.9000244140625,2.1899307735865983,-51.60197197605656
116,349.05999755859375,762.3900146484375,2.184123130638771,-49.673306496477025
117,348.0899963378906,759.219970703125,2.1811025271928552,-48.48951802945031
118,345.5,756.5800170898438,2.1898119163237157,-51.15305713873134
119,345.6600036621094,755.280029296875,2.1850373815166035,-49.525432489615
120,344.3999938964844,755.030029296875,2.192305582687707,-51.85553367531473
121,347.78009033203125,760.1849975585938,2.185820921585341,-50.08913429445168
122,345.9700012207031,756.1599731445312,2.1856229455632987,-49.77059945671668
123,346.2200012207031,756.0499877929688,2.1837270669726947,-49.14869323436231
124,348.6000061035156,755.5700073242188,2.1674411764062183,-43.79521607721982
125,345.7799987792969,748.8699951171875,2.165741216267322,-42.86968629040187
126,346.3999938964844,748.0,2.1593533867772723,-40.730137412105236
127,344.989990234375,742.9949951171875,2.1536711677124916,-38.612373739399445
128,343.95001220703125,743.1500244140625,2.1606338073532143,-40.89694886572305
129,345.8999938964844,748.489990234375,2.1638913080130657,-42.24396938806386
130,344.239990234375,745.47998046875,2.1655821566843283,-42.63312170333732
131,343.8299865722656,744.8300170898438,2.166274165075758,-42.822716051370534
132,344.1199951171875,741.5700073242188,2.1549750605793268,-38.9688605783317
133,346.1199951171875,747.239990234375,2.1589044284522725,-40.543476522153455
134,342.1199951171875,738.7000122070312,2.1591839785745406,-40.19423242747858
135,342.0899963378906,735.989990234375,2.151451366930414,-37.545638459703795
136,342.0299987792969,736.4600219726562,2.153203007341689,-38.138526207747745
137,341.32000732421875,732.8699951171875,2.147163891336252,-36.00233712803241
138,332.06500244140625,716.3699951171875,2.157318566697172,-38.453657763199644
139,334.3381042480469,717.3900146484375,2.145702226379207,-34.819084269434015
140,333.4200134277344,714.7061157226562,2.143560934975375,-34.015144752454134
141,331.6484069824219,714.8900146484375,2.155565953574227,-37.8267329349744
142,333.9100036621094,720.6599731445312,2.158246129917636,-38.96565726448624
143,336.4200134277344,725.280029296875,2.155876583878298,-38.446007877171255
144,340.30999755859375,731.6099853515625,2.1498339472838897,-36.81050767731527
145,345.67999267578125,739.0,2.137815365823384,-33.204472019599265
146,346.739990234375,743.969970703125,2.145613403865666,-36.003903229794204
147,347.68499755859375,745.7100219726562,2.1447863071715805,-35.808878610050655
148,348.6300048828125,747.6400146484375,2.1445085167002396,-35.803795396557106
149,349.3450012207031,746.27001953125,2.136197789931405,-32.96971408774594
150,349.3800048828125,747.5800170898438,2.1397332607531268,-34.20803522558798
151,350.1199951171875,750.9600219726562,2.1448647105153333,-36.072774327765714
152,339.7650146484375,738.8099975585938,2.174473432242743,-45.12647238808198
153,343.5050048828125,747.489990234375,2.176067246791303,-46.14814883372672
154,343.19000244140625,743.64501953125,2.166860964017198,-42.948203427026655
155,341.0400085449219,739.1810302734375,2.1674320072510564,-42.88672115995563
156,338.30999755859375,736.260009765625,2.176288064434478,-45.55589905771227
157,339.7099914550781,740.2000122070312,2.1789174025660425,-46.62915712075254
158,341.2699890136719,743.6599731445312,2.179095722110915,-46.89473682373885
159,331.25,730.0800170898438,2.2040151459316037,-53.83254677386445
160,330.1499938964844,723.530029296875,2.1915191357650956,-49.53502331044784
161,330.05999755859375,720.3400268554688,2.182451772961644,-46.529304883685754
162,327.2300109863281,717.1099853515625,2.191455432801131,-49.09418014139281
163,329.05999755859375,719.30810546875,2.1859481881891982,-47.54506698013425
164,328.5050048828125,716.0800170898438,2.1798146343167306,-45.45342793670396
165,328.17999267578125,714.7000122070312,2.177768383684208,-44.73894518205712
166,329.1700134277344,734.3800048828125,2.2310051794679575,-62.39168871607113
167,332.2799987792969,738.0900268554688,2.22128936308837,-59.73344505144085
168,333.8500061035156,741.1500244140625,2.220009018613757,-59.5785645437803
169,335.260009765625,741.5700073242188,2.2119250304939104,-57.111306243829844
170,336.0950012207031,738.9199829101562,2.198544995392331,-52.75148361861805
171,336.8299865722656,737.5599975585938,2.1897100227457122,-49.886480902291154
172,336.3900146484375,738.4099731445312,2.1951007490999586,-51.637379729708854
173,335.79998779296875,742.8963012695312,2.212317832862907,-57.33189610127725
174,331.8399963378906,735.3800048828125,2.216068023741249,-57.924408810605414
175,332.6600036621094,735.3635864257812,2.210556058229072,-56.22887489969524
176,336.1600036621094,742.9400024414062,2.210078517217566,-56.63839872423499
177,335.4599914550781,743.3800048828125,2.2160019788301923,-58.511804599994534
178,334.36041259765625,741.4099731445312,2.2173975901767036,-58.793362326495966
179,333.5799865722656,737.7100219726562,2.2114936497032365,-56.69147663664715
180,328.0799865722656,712.1199951171875,2.1705682280632805,-42.363708938598265
181,326.3599853515625,706.5499877929688,2.16494061620899,-40.31571970504079
182,327.010009765625,710.6649780273438,2.1732208703234877,-43.09966568308447
183,326.9800109863281,705.6887817382812,2.1582015965122343,-38.18489739890343
184,326.0899963378906,700.8699951171875,2.149314615560774,-35.18857907319203
185,326.8500061035156,696.614990234375,2.131298691222151,-29.377314746263423
186,329.67999267578125,696.3900146484375,2.1123211299427918,-23.3574223987125
187,325.1000061035156,683.3499755859375,2.101968510478437,-19.69574619336855
188,326.92999267578125,685.0900268554688,2.095525165030904,-17.688564184453625
189,324.2900085449219,681.1199951171875,2.1003422158251177,-19.12438434675674
190,326.0199890136719,680.8709716796875,2.0884332084654313,-15.332908477195462
191,323.07000732421875,678.2150268554688,2.0992819249075083,-18.717592434115645
192,323.1600036621094,678.489990234375,2.0995481574006685,-18.80827179837773
193,321.8599853515625,676.5800170898438,2.1020942269379224,-19.560324676168293
194,320.9200134277344,663.969970703125,2.068957817903867,-8.875043272513368
195,319.6000061035156,662.4600219726562,2.07277850225726,-10.06805173750705
196,328.79998779296875,673.2999877929688,2.047749430626247,-2.069367006885487
197,326.70001220703125,670.905029296875,2.053581280161445,-3.9744938331704005
198,324.3999938964844,669.5,2.0638101498042465,-7.279174041784346
199,324.4800109863281,668.9299926757812,2.061544532874065,-6.545317044321438
200,321.2699890136719,662.8099975585938,2.0630934112254953,-6.998430901146081
201,333.1780090332031,686.572509765625,2.0606777492844794,-6.377087196958415
202,333.0400085449219,687.1016235351562,2.063120363637863,-7.188782287012247
203,335.29998779296875,692.2999877929688,2.064718201601695,-7.7594243662983775
204,337.05999755859375,701.9149780273438,2.0824630128507744,-13.770471673390022
205,333.7349853515625,696.2650146484375,2.0862811668215704,-14.929080872151177
206,335.1099853515625,696.6719970703125,2.078935357116968,-12.520498504671183
207,333.70001220703125,693.25,2.077464712736959,-11.985680154124667
208,328.8800048828125,688.9400024414062,2.094806592717278,-17.545531982078828
209,325.68499755859375,688.5,2.114005880409436,-23.647893267073627
210,327.260009765625,696.8400268554688,2.1293161585936735,-28.762793640417712
211,325.97808837890625,698.760009765625,2.143579690403636,-33.30774580087676
212,328.44000244140625,704.5,2.144988414210242,-34.00651527249339
213,328.68170166015625,698.8300170898438,2.1261603963959215,-27.841608864208283
214,329.8999938964844,697.1500244140625,2.1132162392000935,-23.666939298427096
215,332.7900085449219,692.5800170898438,2.0811322434770614,-13.179096712491502
216,331.6400146484375,688.5800170898438,2.076287500529116,-11.533920220065726
217,331.6199951171875,688.155029296875,2.0751312931347687,-11.14992609057832
218,332.3900146484375,694.1199951171875,2.0882696968239096,-15.538135635033983
219,330.9100036621094,693.5999755859375,2.0960381007223012,-18.048710155394232
220,328.6383972167969,689.0599975585938,2.0967117762080405,-18.160263126373124
221,327.1400146484375,687.0999755859375,2.1003238516215528,-19.268454390411975
222,328.55999755859375,705.2899780273438,2.1466093963601454,-34.550781280311625
223,328.9700012207031,707.3499755859375,2.150195984318286,-35.771221111965914
224,328.17999267578125,704.010009765625,2.1451947878527053,-34.04894274065087
225,325.5437927246094,698.1849975585938,2.1446730460292223,-33.62203363196055
226,322.9549865722656,695.5399780273438,2.153674682065041,-36.27806969998652
227,324.8900146484375,698.260009765625,2.1492196690661918,-35.03577640722584
228,325.17999267578125,697.3001098632812,2.1443512072359265,-33.482093287808866
229,329.8900146484375,712.219970703125,2.158961893593945,-38.7573199288896
230,329.42498779296875,709.9199829101562,2.1550277277579024,-37.40955994709337
231,328.29998779296875,705.02001953125,2.147487193864433,-34.81324048675036
232,328.2799987792969,702.3350219726562,2.1394389685155235,-32.16917410129723
233,326.6400146484375,701.2650146484375,2.146904797941577,-34.4573351944956
234,329.8800048828125,709.0549926757812,2.1494330731796487,-35.61283873328658
235,329.1700134277344,708.6300048828125,2.152778126730503,-36.64168871607113
236,340.29998779296875,730.114990234375,2.145504015352952,-35.3360093918685
237,340.5,727.0750122070312,2.1353157480382707,-31.88646967175508
238,341.0199890136719,726.5449829101562,2.1305055607195746,-30.291667460155722
239,338.5,724.0449829101562,2.1389807471496494,-32.95180734121446
240,335.8800048828125,716.4600219726562,2.133083278424469,-30.731767131158094
241,339.82000732421875,725.4000244140625,2.1346595514665085,-31.60389164965828
242,340.79998779296875,731.1099853515625,2.1452758554548472,-35.30716276747238
243,339.2940979003906,732.9600219726562,2.1602498437442237,-40.24078524906689
244,337.8299865722656,732.469970703125,2.168161500804019,-42.74877056365516
245,339.4599914550781,735.2849731445312,2.1660431027313978,-42.22603892904429
246,341.44000244140625,737.22998046875,2.1591786996172613,-40.11661046006928
247,342.05499267578125,740.0999755859375,2.1636871012943977,-41.72730023201801
248,342.0299987792969,739.27001953125,2.1614186538306597,-40.948523766341495
249,343.3299865722656,741.0499877929688,2.158419062638414,-40.06652849607916
250,343.5799865722656,736.610107421875,2.1439261197099526,-35.11472725419354
251,342.4599914550781,731.280029296875,2.135373613103649,-32.078044631886414
252,343.3299865722656,737.2050170898438,2.1472200096762406,-36.22155779295416
253,346.4200134277344,738.5671997070312,2.131999223714312,-31.25634345565514
254,344.8599853515625,737.5700073242188,2.1387520694009012,-33.45359479769694
255,345.6600036621094,739.8800048828125,2.140484860973566,-34.1254080755525
256,345.42999267578125,738.5900268554688,2.1381757302953868,-33.30641974585977
257,340.79998779296875,734.2999877929688,2.1546361915923713,-38.49716520887863
258,340.9200134277344,737.85498046875,2.1643052663587756,-41.80638337479364
259,342.3299865722656,737.2100219726562,2.1535069987712916,-38.274246158933906
260,338.6300048828125,730.3800048828125,2.1568673606923,-39.02062046260447
261,339.8489990234375,732.9949951171875,2.156825523169003,-39.13949652914401
262,339.010009765625,732.6900024414062,2.1612636244810366,-40.55248829914022
263,339.0299987792969,733.97998046875,2.164941105835768,-41.80153515334324
264,344.5249938964844,746.302490234375,2.166178081287793,-42.87203417741874
265,343.010009765625,746.989990234375,2.1777498293556654,-46.66174215943998
266,341.8052978515625,746.0,2.1825290733906915,-48.13862061346559
267,342.5400085449219,746.85498046875,2.1803437900329383,-47.489146130517256
268,342.7900085449219,746.1500244140625,2.1766971201445657,-46.27226920503789
269,342.4100036621094,746.1649780273438,2.179156479212156,-47.06535254037725
270,343.05999755859375,748.1599731445312,2.1808429384622365,-47.72936589157415
271,339.9800109863281,742.1699829101562,2.1829812310347907,-48.046213289604324
272,338.7900085449219,740.719970703125,2.186368995604276,-49.03294942676938
273,337.5555114746094,735.6699829101562,2.179404447275608,-46.51082089469786
274,336.42999267578125,730.5601196289062,2.171507105589571,-43.705663867802386
275,336.92999267578125,734.8900146484375,2.1811356383330427,-47.011717145750126
276,336.7149963378906,738.2349853515625,2.192462448600745,-50.796932298915166
277,335.6000061035156,736.5999755859375,2.1948747383476914,-51.44506962011256
278,336.3299865722656,735.6300048828125,2.1872269326325773,-48.98032996809353
279,336.260009765625,739.2349853515625,2.1984029140628802,-52.72860078800635
280,335.2699890136719,741.6900024414062,2.2122170988920846,-57.21086701961734
281,336.4700012207031,741.3400268554688,2.2032871405055703,-54.40364625774281
282,335.8550109863281,740.0449829101562,2.2034656584006775,-54.36790765766919
283,336.3699951171875,739.4199829101562,2.198234068566522,-52.6883831588152
284,336.19000244140625,738.1699829101562,2.195692844967364,-51.806951188103525
285,339.639892578125,738.8350219726562,2.1753481794035934,-45.407707198903026
286,337.92999267578125,737.75,2.183144485514242,-47.82401901414538
287,338.4599914550781,737.055908203125,2.1776751368291345,-46.04465747080529
288,336.8699951171875,737.5999755859375,2.1895686356077735,-49.844534093012825
289,336.94000244140625,737.8350219726562,2.1898112917030845,-49.93622763822815
290,335.5799865722656,735.6300048828125,2.1921152461945104,-50.51609258046902
291,337.489990234375,740.5499877929688,2.1942872654643257,-51.52499253893494
292,334.760009765625,749.6099853515625,2.239245917923069,-66.17512601275722
293,333.5299987792969,745.8900146484375,2.236350605277959,-64.97382849045049
294,331.7995910644531,740.0,2.2302619410288926,-62.627141138843726
295,333.1300048828125,743.030029296875,2.230450630102371,-62.93290403408683
296,332.8699951171875,741.3599853515625,2.2271757629898885,-61.795277791306816
297,334.57000732421875,745.8499755859375,2.229279251750631,-62.80418110816127
298,335.2799987792969,749.8800048828125,2.2365784049541,-65.38037262928286
299,340.760009765625,763.469970703125,2.2404916915815334,-67.74901046531623
300,341.8699951171875,764.6300048828125,2.236610453692228,-66.6361459740517
301,338.0849914550781,764.4299926757812,2.2610586450045127,-74.18662324964929
302,337.8900146484375,768.9500122070312,2.2757405631151792,-79.10589356745798
303,339.1499938964844,771.6300048828125,2.2751880252674574,-79.20584754788023
304,340.2300109863281,775.3250122070312,2.2788260505278797,-80.68932171568757
305,339.6300048828125,773.22998046875,2.2766833593973796,-79.82291256537472
306,336.875,778.8200073242188,2.3118961256377553,-91.05431741542371
307,337.3900146484375,776.9000244140625,2.302676400259199,-88.07974751607286
308,337.8157043457031,778.8350219726562,2.3055027103643373,-89.14306731262137
309,336.5899963378906,776.6300048828125,2.3073472572939497,-89.44791226556104
310,336.2300109863281,777.405029296875,2.3121226657203007,-90.9600727382002
311,334.3999938964844,776.2650146484375,2.3213667129693047,-93.5673538585496
312,335.6300048828125,777.72998046875,2.3172242325006063,-92.51364649804371
313,333.2550048828125,780.719970703125,2.3427104147397917,-100.36688500494084
314,333.94500732421875,782.260009765625,2.3424815242293726,-100.49401746482827
315,333.4150085449219,776.9099731445312,2.3301589707526804,-96.2292505901995
316,332.45001220703125,773.7000122070312,2.3272672094991957,-94.99529671511503
317,333.4599914550781,772.5599975585938,2.3167996681924845,-91.78716424211028
318,332.44000244140625,773.0900268554688,2.325502409992698,-94.40580819529315
319,330.1000061035156,765.47998046875,2.3189335544232135,-91.58733366034492
320,328.3599853515625,767.3800048828125,2.337008280900025,-97.05036982855005
321,331.9100036621094,772.1300048828125,2.3263233899658395,-94.53105596910198
322,330.625,770.6300048828125,2.330827992084121,-95.6623367438127
323,328.5299987792969,769.2899780273438,2.3416125799341234,-98.61220928519298
324,331.42999267578125,773.22998046875,2.3330114882667123,-96.61394212348237
325,329.3999938964844,767.6699829101562,2.3305100095156663,-95.21073953610447
326,330.1400146484375,769.3200073242188,2.3302840406772845,-95.3454356791916
327,331.4100036621094,786.1950073242188,2.372273011184622,-109.61990015209186
328,327.55999755859375,778.72998046875,2.377365936844749,-110.03846720488501
329,327.4599914550781,783.0050048828125,2.391147087628955,-114.5182724653324
330,327.6700134277344,781.4149780273438,2.384761943435145,-112.49818708535325
331,329.0199890136719,780.9249877929688,2.3734879760163103,-109.24387414097508
332,329.2300109863281,781.0549926757812,2.3723687592630065,-108.94382049927718
333,328.3900146484375,782.239990234375,2.3820456023055785,-111.84886468489047
334,326.5299987792969,777.4199829101562,2.380853170662638,-110.83758113433997
335,325.29998779296875,778.1199951171875,2.3920074525560935,-114.05626652218949
336,324.010009765625,772.969970703125,2.3856360834724164,-111.54770880836746
337,325.510009765625,775.75,2.383183240842758,-111.25621288049159
338,324.6700134277344,772.2899780273438,2.378692044497178,-109.516237534855
339,324.2200012207031,766.635009765625,2.364551868728669,-104.78275183669778
340,323.9700012207031,764.2999877929688,2.35916901229473,-102.95965073483329
341,317.8900146484375,749.030029296875,2.3562552920237083,-100.13958032064646
342,317.1600036621094,756.469970703125,2.385136719537437,-109.07435316613122
343,317.8999938964844,752.0499877929688,2.365681038791884,-103.1391044753402
344,318.1000061035156,748.7999877929688,2.3539766533336546,-99.47954278257042
345,316.239990234375,740.5050048828125,2.341591916740201,-94.99328364608242
346,316.1549987792969,742.7100219726562,2.3491958844248138,-97.37233633469997
347,316.29998779296875,745.3800048828125,2.3565603340164976,-99.7454276363196
348,309.19000244140625,738.530029296875,2.3885960848195014,-107.45445162033762
349,309.093994140625,737.260009765625,2.3852291656957987,-106.38102670084434
350,310.1099853515625,739.3099975585938,2.3840251281185285,-106.35058607213328
351,312.7149963378906,744.2100219726562,2.3798347718781367,-105.91637251602252
352,312.5,744.3300170898438,2.3818560546875,-106.47661208325006
353,314.1499938964844,750.35498046875,2.388524574398049,-109.12291021299858
354,314.17999267578125,748.8599853515625,2.3835381081199216,-107.56648709092961
355,318.04998779296875,742.0900268554688,2.3332496630640476,-92.87200351343323
356,318.9200134277344,742.27001953125,2.3274488532512385,-91.27045906697286
357,322.3756103515625,742.6599731445312,2.3037101731568126,-84.58444393484773
358,322.69000244140625,738.3800048828125,2.288202297240017,-79.6607001835175
359,321.44000244140625,736.3200073242188,2.2906918918980503,-80.16030697888276
360,322.5799865722656,738.9400024414062,2.2907186843591303,-80.44597542023676
361,321.6600036621094,736.0999755859375,2.288441109262625,-79.4897823746911
362,326.739990234375,730.3699951171875,2.235324774886855,-63.35759730720143
363,324.2449951171875,728.9600219726562,2.2481766347980114,-67.05658445471794
364,324.6099853515625,732.6699829101562,2.257077773244259,-70.01916091777092
365,324.1600036621094,732.0800170898438,2.2583909452719926,-70.35061517067923
366,322.9735107421875,732.7899780273438,2.2688856938867996,-73.49013806319816
367,322.0400085449219,734.5999755859375,2.2810829589313806,-77.21165265263299
368,320.82000732421875,728.1300048828125,2.269590387942884,-73.23985829858565
369,324.19000244140625,733.0999755859375,2.261328141105885,-71.30914566189163
370,324.32000732421875,729.3599853515625,2.2488898892458096,-67.30294657625039
371,321.9200134277344,724.7000122070312,2.251180361514598,-67.55740129325237
372,321.9049987792969,725.8200073242188,2.2547646357671267,-68.70814165805085
373,319.6000061035156,716.885009765625,2.243069449546357,-64.4930395304758
374,318.2200012207031,712.2000122070312,2.23807431800329,-62.63385517710741
375,319.6099853515625,715.8800048828125,2.239854941000556,-63.46760030626329
376,317.19000244140625,714.10498046875,2.2513476937239374,-66.64793492687475
377,319.260009765625,718.5750122070312,2.2507517077837313,-66.87924685731808
378,319.0,714.030029296875,2.238338649833464,-62.866681649694314
379,321.2699890136719,714.030029296875,2.2225232785950912,-58.21846263942733
380,321.6499938964844,714.4600219726562,2.221234371304197,-57.87032559315058
381,321.5828857421875,715.8400268554688,2.225989188458731,-59.387746735102596
382,322.4150085449219,714.8200073242188,2.2170804347795223,-56.66380308472661
383,323.29998779296875,700.1699829101562,2.1656975234979696,-40.201621281492734
384,323.1300048828125,705.02001953125,2.181846343198414,-45.399729100134195
385,320.0299987792969,697.77001953125,2.1803269137042838,-44.49756039602072
386,320.80999755859375,693.1950073242188,2.1607649780228915,-38.325357571732624
387,322.489990234375,693.4000244140625,2.1501443313329585,-35.09028140753718
388,321.3689880371094,691.2249755859375,2.150876410968814,-35.210690263347246
389,321.45001220703125,688.1699829101562,2.140830476829901,-31.98978573307953
390,323.8800048828125,687.7000122070312,2.123317283683065,-26.543959163539952
391,326.2900085449219,682.6199951171875,2.0920652708959917,-16.529017380422246
392,326.05999755859375,681.3599853515625,2.089676717332124,-15.739997312448383
393,329.5450134277344,683.760009765625,2.0748607380022337,-11.003812292695999
394,330.7749938964844,682.7675170898438,2.064144901181723,-7.492708926436977
395,330.2099914550781,677.989990234375,2.053208587804373,-3.8721282381850286
396,330.04998779296875,680.0,2.060293971065211,-6.209774859957621
397,333.9100036621094,699.989990234375,2.0963432738083214,-18.29567435432999
398,334.92999267578125,701.1900024414062,2.0935419872061796,-17.407071905053257
